0.	5794.541852424279	-5.252368156958309e6	2.6184501946037844	-2.2977769180284233	15.315473279395004	-10696.69699569048	3.3078443630680833e9	44.79310875904474	6.113990063411282e6
0.001	2022.451702358187	-2.465456317815699e6	2.616173548353687	-2.2567814686141516	7.370049445646804	-5499.872541569281	2.2659793152171354e9	37.19779006949864	4.279658844831117e6
0.002	516.3408675092306	-720409.5265240379	2.6139340998936595	-2.2233813378894256	3.704284456729721	-2137.379306028246	1.2241142673661878e9	29.602471379952533	2.4453276262509516e6
0.003	234.34430002646187	-17227.783083324146	2.611724253905012	-2.197576525854246	2.4838470940635906	-609.2172890673768	1.8224921951524004e8	22.00715269040643	610996.407670785
0.004	134.59695205893308	-51673.45555729844	2.6095364150690545	-2.178249072751548	1.8744061390682452	-426.1888919978556	5.3097067473071046e7	17.76571327205545	244257.9851570772
0.005	87.94667156447535	-30784.635855360826	2.6073663419463693	-2.1621200381501575	1.509223169229977	-283.78786519829055	2.1048400180755183e7	14.97639696923514	122056.32134139455
0.006	62.3447912507728	-18758.005099653605	2.6052112452206533	-2.1482771727322865	1.2660965207331032	-199.54923588104734	1.0007425551769244e7	12.970460466554812	69704.07717678188
0.007	46.750336488839494	-12136.25354863065	2.603069118955404	-2.136150227657711	1.0926739494130113	-147.2924727433108	5.3708908640233455e6	11.442882541956578	43538.25714195227
0.008	36.52677259092953	-8280.340368347826	2.6009384355726963	-2.1253654333605407	0.9627896352348717	-112.95874498455568	3.144225156674734e6	10.23240676989622	29007.579009775673
0.009000000000000001	29.4474338496943	-5900.185751660421	2.5988179845967587	-2.115664246539711	0.8619129000665077	-89.2778811059487	1.965346390387047e6	9.24398480872667	20292.772682357918
0.01	24.333441498846124	-4355.416225995719	2.59670677760563	-2.1068601167100933	0.7813289375805017	-72.2853932065671	1.293055179363857e6	8.418630851984709	14749.321497137813
0.011	20.512504327361803	-3309.923118628493	2.594603989245353	-2.0988129439308505	0.7154942965916335	-59.691332830124786	886514.5688855697	7.7169336121300995	11055.263727661435
0.012	17.578081724763045	-2577.0960401839034	2.592508917818688	-2.091414899208681	0.6607149193304267	-50.10385537685677	628722.4028017712	7.111115562175024	8498.933789219385
0.013000000000000001	15.27238152496606	-2048.0108331458446	2.5904209575075856	-2.0845810766266406	0.6144344758584392	-42.639362391175055	458706.8985525316	6.582145646749631	6673.776347827379
0.014	13.42538822372161	-1656.270507269628	2.5883395793421298	-2.078242642990392	0.5748278087342793	-36.715734220528134	342814.93264820485	6.115494572959806	5335.910536981999
0.015	11.921209855125364	-1359.856443114999	2.586264316671247	-2.0723435010849878	0.5405570521471013	-31.937123624432722	261558.31011964288	5.699762107187918	4332.943619744907
0.016	10.678589796648758	-1131.299537733686	2.584194753762471	-2.0668373052601354	0.5106192391796681	-28.0268880421325	203182.40716893278	5.326929493065786	3566.30296602938
0.017	9.639152145341086	-952.1257738786205	2.5821305177831886	-2.061684596686762	0.48424772917826436	-24.787029769500524	160344.4287026858	4.990683041050654	2970.289212694927
0.018000000000000002	8.7600589227361	-809.5972639454102	2.580071272486947	-2.056851784285235	0.46084650838955554	-22.072854711144473	128315.66162738261	4.685194348486017	2499.9536263455275
0.019	8.009281361758498	-694.7354847442339	2.578016712385054	-2.0523104947780544	0.4399452412271923	-19.776659693462356	103968.39788641602	4.406224170853802	2123.8455935300058
0.02	7.362472198667311	-601.086314056896	2.5759665585073317	-2.0480359673167348	0.42116781965835903	-17.816944322807156	85184.34815966514	4.150619131067398	1819.5089413133433
0.021	6.800847383735789	-523.928002745866	2.5739205552487405	-2.044006418098059	0.4042099070308391	-16.1311242293495	70498.26247713479	3.9152119137852956	1570.6107238546124
0.022	6.309720831281403	-459.7510778448185	2.571878467202063	-2.040202781547892	0.3888226051271738	-14.670503625794657	58877.2925901389	3.6981894315708628	1365.089471684684
